user_id,account_type,country,signup_date,total_trades,total_volume,buy_volume,sell_volume,unique_tickers_traded,first_trade_date,last_trade_date,retention_rate,days_active
U0509,premium,CA,2024-09-18,48,412532.10000000003,210357.01,202175.08999999994,7,2024-01-04,2025-12-07,85.71,445
U0325,gold,UK,2024-03-22,55,438676.21000000014,250753.4,187922.81000000003,7,2024-02-03,2025-11-24,85.0,612
U0657,premium,US,2024-02-14,59,500467.8,370343.05000000005,130124.74999999999,7,2024-01-23,2025-12-15,80.95,670
U0310,premium,AU,2024-06-27,54,345356.19000000006,129078.90999999999,216277.27999999997,7,2024-01-06,2025-12-26,80.95,547
U0370,basic,CA,2024-05-27,54,462781.58,220689.54000000004,242092.04,7,2024-01-12,2025-12-27,91.3,579
U0443,basic,US,2024-03-16,52,444401.12999999995,227586.16999999998,216814.96000000002,7,2024-01-09,2025-12-15,86.36,639
U0460,gold,AU,2024-12-06,55,408490.59999999986,153737.43000000002,254753.17,7,2024-02-18,2025-12-13,90.91,372
U0936,premium,UK,2024-11-02,43,315896.6400000001,169002.38,146894.25999999998,7,2024-02-26,2025-12-12,80.0,405
U0551,basic,CA,2024-04-25,56,477240.31999999983,191898.67,285341.64999999997,7,2024-01-17,2025-12-19,91.3,603
U0137,basic,CA,2024-07-27,55,469870.4200000001,155965.62000000002,313904.8000000001,7,2024-01-04,2025-12-25,80.95,516
U0902,premium,AU,2024-07-26,57,545392.5800000001,296021.41,249371.16999999998,7,2024-01-06,2025-12-27,95.83,519
U0059,gold,CA,2024-03-05,46,408638.36999999994,177313.69,231324.68000000005,7,2024-01-01,2025-12-13,75.0,648
U0709,basic,UK,2024-10-10,47,367351.4800000001,202920.74000000002,164430.74000000002,7,2024-01-06,2025-12-19,86.36,435
U0254,premium,US,2024-01-09,54,489722.3199999999,197103.66,292618.66,7,2024-01-07,2025-12-28,73.68,719
U0348,gold,AU,2024-03-14,44,347421.63000000006,212879.03999999995,134542.59,7,2024-01-11,2025-12-26,68.42,652
U0337,premium,AU,2024-08-16,42,309920.4900000001,175988.66999999995,133931.81999999998,7,2024-02-22,2025-12-17,80.0,488
U0426,gold,CA,2024-03-15,46,336230.64999999997,192847.06999999995,143383.58,7,2024-01-05,2025-12-27,86.36,652
U0924,basic,UK,2024-11-12,51,439386.2,130686.86000000002,308699.33999999997,7,2024-01-21,2025-12-08,75.0,391
U0833,basic,US,2024-04-15,53,428938.62000000005,263651.0,165287.62000000002,6,2024-02-01,2025-12-09,95.65,603
U0110,basic,US,2024-08-22,57,437338.82000000007,229282.75999999998,208056.06,7,2024-01-27,2025-11-09,85.71,444
U0124,basic,UK,2024-09-07,53,487356.11,215160.39999999997,272195.70999999996,7,2024-01-28,2025-12-12,86.36,461
U0471,premium,UK,2024-06-07,43,367419.06000000006,188413.14999999994,179005.91,7,2024-01-14,2025-12-21,68.42,562
U0074,gold,CA,2024-10-03,48,382057.43,234589.62,147467.81,7,2024-01-01,2025-12-19,75.0,442
U0189,premium,AU,2024-08-31,48,330313.66000000003,166780.31000000003,163533.35,7,2024-01-06,2025-12-21,75.0,477
U0602,basic,CA,2024-06-19,37,296707.4899999999,166503.62999999998,130203.85999999997,7,2024-01-09,2025-12-30,72.22,559
U0878,premium,UK,2024-12-01,45,329371.0099999999,171222.34000000003,158148.67,7,2024-01-14,2025-12-15,75.0,379
U0157,basic,AU,2024-01-23,43,286585.4700000002,120678.64999999998,165906.82,7,2024-01-14,2025-12-09,86.36,686
U0275,basic,US,2024-09-01,56,374396.6400000001,187704.13,186692.51,7,2024-01-04,2025-12-21,86.36,476
U0327,premium,US,2024-04-25,42,239055.10000000006,139626.87,99428.22999999998,7,2024-01-24,2025-11-28,85.0,582
U0934,premium,US,2024-01-14,55,365126.52,165059.69999999995,200066.82,7,2024-01-21,2025-12-07,86.36,693
U0038,gold,AU,2024-10-26,47,378770.61000000004,136337.79,242432.82,7,2024-03-10,2025-12-02,90.48,402
U0484,premium,UK,2024-02-28,44,380010.36000000004,220158.02000000002,159852.34,7,2024-01-13,2025-12-15,68.42,656
U0016,gold,UK,2024-02-10,50,424010.24000000005,252714.74,171295.50000000003,7,2024-01-19,2025-12-13,80.0,672
U0210,basic,US,2024-10-30,51,425498.23999999993,228512.12999999998,196986.11000000002,7,2024-01-07,2025-12-18,91.3,414
U0401,gold,UK,2024-01-13,41,305442.27999999997,186632.98999999996,118809.29,7,2024-01-10,2025-12-15,80.95,702
U0979,premium,AU,2024-07-10,52,431897.07999999984,186121.25999999995,245775.82000000004,7,2024-01-10,2025-12-30,91.3,538
U0591,premium,UK,2024-03-14,51,397334.43999999994,207119.87999999998,190214.56000000003,7,2024-01-05,2025-12-05,91.3,631
U0411,gold,AU,2024-02-20,53,418646.51999999984,224937.91000000003,193708.61,7,2024-01-07,2025-12-25,86.36,674
U0832,basic,US,2024-08-02,58,462285.3699999999,224313.25999999998,237972.11000000004,7,2024-01-03,2025-12-28,91.3,513
U0027,premium,CA,2024-05-05,53,377330.94,192618.01999999996,184712.91999999998,7,2024-01-01,2025-12-29,91.3,603
U0937,premium,UK,2024-01-07,42,343256.0200000001,101192.61000000002,242063.41000000003,7,2024-02-17,2025-12-20,84.21,713
U0363,gold,AU,2024-09-28,58,512194.11000000004,189169.65000000002,323024.46,7,2024-01-09,2025-12-21,86.36,449
U0544,gold,AU,2024-10-13,52,441077.87999999995,227284.02000000005,213793.85999999996,7,2024-01-01,2025-12-20,86.36,433
U0395,premium,US,2024-07-06,52,423528.6800000001,232687.09999999998,190841.57999999996,7,2024-02-03,2025-12-31,85.0,543
U0164,premium,CA,2024-03-06,48,483145.14999999997,247451.54,235693.61,7,2024-01-19,2025-11-11,80.0,615
U0893,basic,AU,2024-12-23,36,359986.27,213425.12000000002,146561.15,7,2024-01-11,2025-12-24,66.67,366
U0128,gold,AU,2024-08-14,36,276462.78,161925.99,114536.79,7,2024-01-11,2025-12-06,72.22,479
U0238,gold,UK,2024-08-09,58,523595.43,285006.56,238588.87,7,2024-01-11,2025-12-22,80.95,500
U0377,basic,UK,2024-05-31,50,401766.68000000005,219109.36999999997,182657.31,7,2024-01-01,2025-12-25,91.3,573
U0142,premium,US,2024-12-25,54,490136.70999999996,238746.07000000004,251390.63999999996,7,2024-01-07,2025-12-19,86.36,359
U0273,premium,AU,2024-09-02,54,405170.43999999994,262591.76999999996,142578.67,7,2024-01-14,2025-12-24,80.95,478
U0687,gold,UK,2024-03-14,50,405392.8599999999,204225.41,201167.44999999995,7,2024-01-05,2025-11-23,90.91,619
U0402,gold,US,2024-04-23,32,272755.56,89139.08000000002,183616.47999999998,7,2024-01-04,2025-12-14,75.0,600
U0573,premium,US,2024-06-27,35,369985.73999999993,192934.97,177050.77000000005,7,2024-01-09,2025-12-22,75.0,543
U0923,basic,AU,2024-04-05,36,253280.75000000003,109751.88,143528.87,7,2024-01-08,2025-12-24,75.0,628
U0261,basic,UK,2024-06-05,51,428496.29999999993,189085.11,239411.18999999994,7,2024-01-10,2025-12-31,75.0,574
U0303,basic,UK,2024-06-14,50,365307.61,212512.71,152794.90000000002,7,2024-01-03,2025-12-20,80.0,554
U0321,basic,US,2024-08-14,59,581381.59,339193.18,242188.40999999997,7,2024-01-12,2025-12-30,86.36,503
U0192,gold,US,2024-08-13,62,523792.64999999997,232189.98,291602.67,7,2024-01-29,2025-12-25,91.3,499
U0975,premium,AU,2024-11-26,54,453716.1,222707.36000000002,231008.74,7,2024-01-05,2025-12-29,91.3,398
U0466,premium,US,2024-07-07,44,314776.14999999997,214058.03,100718.11999999998,7,2024-01-13,2025-12-22,86.36,533
U0002,basic,CA,2024-05-20,53,473853.25,272467.88000000006,201385.37,7,2024-01-08,2025-12-28,86.36,587
U0393,basic,CA,2024-02-08,44,339547.19999999984,118737.07,220810.13000000003,7,2024-02-02,2025-12-18,66.67,679
U0631,basic,AU,2024-03-14,65,570445.1599999998,374390.35,196054.81,7,2024-01-02,2025-12-26,86.36,652
U0766,basic,US,2024-05-26,42,395579.94999999995,200435.35,195144.6,7,2024-01-01,2025-11-25,90.91,548
U0978,premium,CA,2024-09-18,52,526831.16,280595.75999999995,246235.40000000002,7,2024-01-20,2025-12-26,91.3,464
U0690,premium,US,2024-10-14,45,408479.8900000001,211961.06999999998,196518.82,7,2024-01-13,2025-12-12,68.42,424
U0940,gold,CA,2024-09-23,57,432426.85000000003,217829.61,214597.24,7,2024-01-02,2025-12-14,91.3,447
U0722,premium,UK,2024-10-15,53,483802.7700000001,189234.79000000004,294567.98000000004,7,2024-01-01,2025-12-31,80.95,442
U0654,premium,US,2024-09-09,44,330536.1,118379.94999999998,212156.15000000002,7,2024-01-11,2025-11-06,73.68,423
U0603,gold,UK,2024-06-29,53,448748.6599999999,250170.80000000005,198577.86,7,2024-01-16,2025-12-31,85.71,550
U0345,basic,UK,2024-10-29,58,456959.51999999996,175252.88,281706.63999999996,7,2024-01-03,2025-12-26,86.36,423
U0647,basic,AU,2024-03-29,37,315638.37000000005,155954.57,159683.79999999996,7,2024-01-27,2025-12-07,80.95,618
U0205,premium,UK,2024-04-22,53,417473.62999999995,195581.87,221891.75999999998,7,2024-01-26,2025-12-28,80.0,615
U0174,basic,UK,2024-04-30,71,625161.8200000002,396384.37,228777.44999999998,7,2024-01-17,2025-12-29,91.3,608
U0119,gold,US,2024-02-29,44,445500.1099999999,216209.63,229290.47999999998,7,2024-01-26,2025-11-25,78.95,635
U0485,gold,UK,2024-02-26,48,410414.20999999996,240058.49000000002,170355.71999999997,7,2024-01-02,2025-12-25,80.95,668
U0561,premium,UK,2024-05-02,48,363097.45999999996,198100.46,164996.99999999994,7,2024-01-06,2025-12-29,85.71,606
U0704,basic,US,2024-10-01,45,333898.9099999999,143425.68999999997,190473.21999999994,7,2024-01-26,2025-12-27,86.36,452
U0576,basic,UK,2024-02-11,42,268663.73,120494.58000000002,148169.15,7,2024-01-06,2025-12-25,78.95,683
U0397,premium,AU,2024-03-04,49,442057.4300000001,209031.28999999995,233026.13999999998,7,2024-01-02,2025-12-29,80.95,665
U0850,basic,AU,2024-04-04,48,424173.58,204182.7199999999,219990.86000000004,7,2024-01-13,2025-12-09,75.0,614
U0703,premium,AU,2024-11-01,54,540928.36,298263.86000000004,242664.49999999997,7,2024-01-08,2025-12-01,72.22,395
U0118,premium,CA,2024-02-23,46,309299.5700000001,146693.89999999997,162605.67,7,2024-01-23,2025-12-26,73.68,672
U0982,basic,AU,2024-05-31,54,436202.56999999995,258249.71999999997,177952.85,7,2024-02-24,2025-12-16,90.91,564
U0701,basic,UK,2024-04-20,60,477955.22000000003,263171.02,214784.2,7,2024-01-01,2025-12-15,80.95,604
U0592,basic,UK,2024-01-01,44,302480.1599999999,178067.93000000005,124412.23,7,2024-01-06,2025-12-31,85.71,730
U0091,premium,US,2024-07-13,43,427008.1899999999,273113.75999999995,153894.43,7,2024-01-05,2025-12-30,68.42,535
U0207,gold,AU,2024-06-21,51,391860.8599999999,222233.92000000004,169626.94,7,2024-01-03,2025-12-05,80.95,532
U0857,gold,US,2024-07-08,51,404308.33999999997,186712.48,217595.86,7,2024-01-05,2025-12-24,91.3,534
U0539,premium,AU,2024-12-13,53,428418.04000000004,227122.0,201296.04,7,2024-01-08,2025-12-27,86.36,379
U0955,premium,CA,2024-06-09,62,569098.5099999999,356324.3,212774.21000000002,7,2024-01-02,2025-11-08,90.91,517
U0179,premium,AU,2024-12-22,48,371944.50999999995,217705.99000000002,154238.52,7,2024-01-19,2025-12-26,73.68,369
U0671,gold,UK,2024-11-16,43,300119.80000000005,137601.19,162518.61,7,2024-01-12,2025-12-04,73.68,383
U0454,basic,AU,2024-12-17,41,279661.5900000001,128180.03,151481.56,7,2024-01-03,2025-12-30,73.68,378
U0662,basic,UK,2024-08-26,47,411964.0,212404.24,199559.76,7,2024-01-10,2025-12-07,91.3,468
U0808,basic,AU,2024-09-18,38,330957.86000000004,143841.77,187116.09000000003,7,2024-01-09,2025-12-28,61.11,466
U0953,premium,CA,2024-11-29,57,416146.6900000001,191946.00000000003,224200.68999999997,7,2024-01-05,2025-12-26,91.3,392
U0343,premium,CA,2024-12-05,51,371787.49,166598.0,205189.49,7,2024-01-22,2025-12-31,85.71,391
U0052,gold,CA,2024-07-10,53,455681.7700000001,289513.9,166167.87,7,2024-01-01,2025-12-23,80.95,531
U0357,basic,AU,2024-02-16,48,430640.84,269581.52,161059.31999999998,7,2024-01-06,2025-12-23,91.3,676
U0191,premium,CA,2024-09-05,58,499309.78,232061.13000000003,267248.64999999997,7,2024-01-02,2025-12-30,95.83,481
U0994,gold,AU,2024-04-28,43,400019.87000000005,196396.75,203623.11999999997,7,2024-01-29,2025-12-26,80.0,607
U0212,basic,CA,2024-08-24,37,284917.4499999999,129686.63,155230.82000000004,7,2024-01-09,2025-12-31,80.0,494
U0957,gold,AU,2024-12-21,42,333335.6400000001,126198.53,207137.11000000002,7,2024-01-10,2025-11-16,80.0,330
U0942,premium,UK,2024-05-17,66,553063.27,342484.23000000004,210579.03999999995,7,2024-01-28,2025-12-31,86.36,593
U0175,basic,CA,2024-04-11,50,411281.05000000005,182815.67,228465.38,7,2024-01-05,2025-12-26,75.0,624
U0623,premium,UK,2024-05-31,50,412539.3300000001,263428.30999999994,149111.02,7,2024-01-21,2025-12-23,91.3,571
U0465,gold,UK,2024-02-25,56,490500.67,262830.22,227670.45000000004,7,2024-01-12,2025-11-30,95.65,644
U0819,premium,AU,2024-11-24,65,495489.2200000001,276291.55000000005,219197.67,7,2024-01-13,2025-12-27,90.91,398
U0336,basic,AU,2024-10-23,64,512609.05000000016,218743.19999999998,293865.85,7,2024-01-04,2025-12-16,86.36,419
U0488,gold,AU,2024-04-22,57,453660.3900000001,191561.61,262098.78000000003,7,2024-01-01,2025-12-18,86.36,605
U0344,gold,CA,2024-01-19,55,525026.88,259400.96,265625.92,7,2024-01-04,2025-12-28,80.0,709
U0800,gold,US,2024-12-14,54,438855.7999999999,283842.81999999995,155012.98,7,2024-02-02,2025-12-27,90.91,378
U0342,premium,AU,2024-08-30,43,338142.86,194234.46,143908.4,7,2024-01-24,2025-12-29,77.78,486
U0783,basic,US,2024-07-24,57,521242.60000000015,184493.96,336748.64,6,2024-01-08,2025-12-16,86.36,510
U0169,premium,UK,2024-10-23,55,412175.3400000001,162714.12,249461.21999999997,7,2024-02-15,2025-11-07,90.48,380
U0909,gold,US,2024-01-24,47,457104.98,203872.32,253232.66000000003,7,2024-01-05,2025-12-20,75.0,696
U0847,gold,AU,2024-11-25,60,493482.75,262950.12,230532.63000000003,7,2024-01-21,2025-11-26,90.91,366
U0632,basic,US,2024-03-05,62,485924.27999999997,255841.79000000004,230082.49000000002,7,2024-01-03,2025-12-28,86.36,663
U0101,basic,AU,2024-04-30,49,373918.8699999999,196473.69999999998,177445.17000000004,7,2024-03-11,2025-11-27,70.59,576
U0076,basic,AU,2024-08-30,57,453828.4400000001,273642.08999999997,180186.34999999998,7,2024-01-01,2025-12-05,91.3,462
U0286,basic,CA,2024-02-11,43,414457.3800000001,138368.44999999998,276088.92999999993,7,2024-02-04,2025-11-13,85.0,641
U0969,gold,AU,2024-08-17,45,357776.39999999997,175227.5,182548.90000000002,7,2024-01-09,2025-12-16,90.91,486
U0772,premium,US,2024-06-01,51,466668.43000000005,265507.60000000003,201160.83000000002,7,2024-01-01,2025-12-25,91.3,572
U0855,basic,UK,2024-05-04,46,354574.7100000001,183966.15000000002,170608.55999999997,7,2024-01-09,2025-12-11,75.0,586
U0863,basic,AU,2024-03-01,52,394129.1500000001,198243.04000000004,195886.11,7,2024-01-17,2025-11-29,90.91,638
U0457,gold,CA,2024-07-09,48,472583.21,281980.83,190602.37999999998,7,2024-01-25,2025-12-29,86.36,538
U0582,basic,US,2024-01-03,59,549914.4500000001,316293.04000000004,233621.40999999997,7,2024-01-18,2025-11-28,95.65,695
U0497,basic,AU,2024-01-10,51,459548.7399999999,254553.2,204995.53999999998,7,2024-01-04,2025-12-17,86.36,707
U0257,premium,UK,2024-10-24,59,506286.1099999999,240969.70999999996,265316.39999999997,7,2024-02-27,2025-12-27,85.71,429
U0675,gold,UK,2024-12-03,53,404094.86999999994,244888.74999999997,159206.12000000002,7,2024-01-14,2025-12-10,91.3,372
U0535,gold,UK,2024-07-28,48,403493.06999999995,197637.07,205856.0,7,2024-01-22,2025-12-24,80.95,514
U0735,premium,CA,2024-12-19,56,543965.6,272485.31000000006,271480.29,7,2024-01-06,2025-12-03,85.71,349
U0097,gold,AU,2024-10-26,49,400160.5,209712.52999999997,190447.97000000003,7,2024-01-04,2025-12-26,86.36,426
U0215,premium,AU,2024-06-21,45,377748.34999999986,156477.19999999995,221271.15000000002,7,2024-01-17,2025-12-04,75.0,531
U0744,basic,UK,2024-05-22,56,384203.6800000001,149799.05999999997,234404.62,7,2024-01-08,2025-12-26,91.3,583
U0371,gold,UK,2024-08-14,51,455905.25000000006,256090.4200000001,199814.82999999996,7,2024-01-10,2025-12-12,80.95,485
U0526,premium,US,2024-10-24,45,270549.5,129343.26000000001,141206.24,7,2024-01-16,2025-12-29,58.82,431
U0803,gold,CA,2024-10-07,63,583120.7000000002,264621.91,318498.79,7,2024-01-09,2025-12-31,86.36,450
U0506,premium,CA,2024-06-22,51,414682.80999999994,254808.22000000003,159874.59,7,2024-01-11,2025-12-31,80.95,557
U0421,basic,CA,2024-06-19,39,328945.18,194442.72,134502.46000000002,7,2024-01-06,2025-12-24,72.22,553
U0610,basic,UK,2024-08-30,59,381187.50000000023,165434.36000000002,215753.14000000004,7,2024-01-20,2025-12-22,91.3,479
U0150,basic,UK,2024-10-01,41,332529.08999999997,191192.89,141336.19999999998,7,2024-01-24,2025-11-29,80.0,424
U0108,premium,UK,2024-12-09,52,410343.1199999999,246441.71000000002,163901.41,7,2024-01-02,2025-11-26,80.0,352
U0812,premium,US,2024-06-06,36,320338.32000000007,130892.35000000002,189445.97000000003,7,2024-01-29,2025-12-24,85.0,566
U0714,gold,AU,2024-04-11,49,351240.85,159963.53000000003,191277.31999999998,7,2024-01-07,2025-12-27,91.3,625
U0317,gold,US,2024-09-20,49,450688.5699999999,277460.63999999996,173227.93,7,2024-01-13,2025-12-31,80.0,467
U0745,gold,UK,2024-06-01,60,509839.4900000001,263179.63999999996,246659.85000000006,7,2024-01-08,2025-12-09,91.3,556
U0658,gold,AU,2024-07-22,50,401084.4099999999,197622.84,203461.56999999998,7,2024-01-05,2025-12-22,95.83,518
U0801,basic,UK,2024-08-16,47,425752.36,265856.94999999995,159895.40999999995,7,2024-01-04,2025-12-19,91.3,490
U0263,basic,CA,2024-03-02,32,249144.36999999994,149477.89,99666.48000000001,7,2024-01-10,2025-12-28,77.78,666
U0146,premium,CA,2024-01-13,59,524452.53,261262.42000000004,263190.11,7,2024-01-05,2025-12-23,90.48,710
U0585,premium,CA,2024-05-27,53,416429.9599999999,243717.17,172712.79,7,2024-01-14,2025-12-18,91.3,570
U0629,premium,AU,2024-12-09,33,258614.70000000004,145960.74,112653.95999999999,7,2024-01-08,2025-12-25,80.0,381
U0113,premium,CA,2024-02-05,52,489531.8900000001,203170.73999999993,286361.14999999997,7,2024-02-03,2025-12-24,85.71,688
U0478,basic,US,2024-06-15,51,425374.7799999999,250777.38999999998,174597.39000000004,7,2024-01-09,2025-12-11,86.36,544
U0427,basic,CA,2024-05-08,42,307520.70999999996,161929.38,145591.32999999996,7,2024-01-05,2025-12-25,73.68,596
U0513,basic,US,2024-03-19,48,348174.31000000006,167523.88,180650.43000000002,7,2024-02-20,2025-11-13,85.0,604
U0830,gold,CA,2024-05-21,48,393418.86000000004,196338.9,197079.96,7,2024-01-18,2025-12-30,90.91,588
U0555,basic,CA,2024-07-11,53,323926.24,123931.85999999999,199994.38,7,2024-01-04,2025-12-18,95.83,525
U0040,basic,AU,2024-03-11,44,310395.3,162783.24,147612.06000000003,7,2024-01-16,2025-12-08,85.71,637
U0622,gold,UK,2024-02-10,51,444374.5899999999,241087.48,203287.11000000002,7,2024-02-01,2025-12-29,80.0,688
U0748,basic,UK,2024-05-20,42,354752.30000000005,188170.06999999998,166582.22999999998,7,2024-01-18,2025-12-25,66.67,584
U0227,gold,US,2024-06-08,48,339790.10000000003,176555.61000000002,163234.49000000002,7,2024-01-24,2025-12-27,80.0,567
U0154,gold,AU,2024-06-09,49,377260.2499999999,163750.15,213510.10000000006,7,2024-01-19,2025-12-13,86.36,552
U0499,premium,AU,2024-07-26,45,443130.00000000006,269526.56,173603.44000000003,7,2024-01-11,2025-12-04,86.36,496
U0895,basic,CA,2024-03-17,53,457096.8999999999,199015.62999999998,258081.27,7,2024-01-16,2025-12-30,91.3,653
U0361,premium,UK,2024-05-30,53,408272.9800000001,246474.19999999998,161798.78,7,2024-01-08,2025-12-29,85.71,578
U0314,premium,US,2024-07-24,52,389766.88000000006,126586.37,263180.50999999995,7,2024-01-15,2025-12-28,72.22,522
U0315,premium,UK,2024-02-15,39,366633.05,229107.27,137525.78,7,2024-01-03,2025-12-27,75.0,681
U0349,premium,US,2024-03-20,48,344803.78,193908.08000000005,150895.69999999998,7,2024-01-05,2025-12-28,86.36,648
U0558,premium,CA,2024-07-05,57,451969.74000000005,205146.63,246823.11,7,2024-01-10,2025-12-31,80.95,544
U0473,basic,AU,2024-10-16,46,345539.66,150816.27000000002,194723.38999999998,7,2024-01-07,2025-12-29,73.68,439
U0563,premium,AU,2024-10-19,40,302694.42,129263.12,173431.30000000002,7,2024-01-08,2025-12-27,68.42,434
U0947,gold,AU,2024-05-06,42,376202.74000000005,185249.78,190952.96,7,2024-01-09,2025-12-31,75.0,604
U0913,premium,US,2024-07-22,46,511008.82,219857.64,291151.18,7,2024-01-28,2025-11-28,90.91,494
U0648,gold,UK,2024-12-15,51,385785.0399999999,197957.69000000003,187827.35000000003,7,2024-01-10,2025-12-31,91.3,381
U0143,basic,AU,2024-01-20,42,388408.1699999999,235395.29000000004,153012.88,7,2024-01-21,2025-12-16,80.95,696
U0541,premium,CA,2024-02-11,47,376948.6400000001,174916.64,202032.00000000006,7,2024-01-27,2025-12-31,86.36,689
U0711,basic,US,2024-05-23,55,569714.6099999999,267604.06999999995,302110.54000000004,7,2024-01-11,2025-12-28,86.36,584
U0589,gold,US,2024-10-01,53,430966.1700000001,208923.23,222042.94000000003,7,2024-01-04,2025-12-27,75.0,452
U0861,premium,UK,2024-04-16,43,445248.0799999999,237288.10999999996,207959.97000000003,7,2024-01-11,2025-12-27,80.95,620
U0740,gold,AU,2024-03-29,53,477903.39999999997,193293.25999999998,284610.13999999996,7,2024-01-10,2025-12-27,91.3,638
U0221,gold,US,2024-04-12,54,407834.6399999999,194814.05,213020.59,7,2024-01-06,2025-12-24,80.95,621
U0266,basic,UK,2024-04-09,46,309709.11,163878.51,145830.59999999998,7,2024-01-04,2025-12-20,75.0,620
U0537,basic,UK,2024-11-27,48,369061.25999999995,204158.05,164903.21,7,2024-01-09,2025-12-27,80.0,395
U0943,basic,CA,2024-09-09,52,423322.97000000003,177558.03999999992,245764.93,7,2024-01-05,2025-12-26,75.0,473
U0430,basic,UK,2024-10-28,52,433523.96,191460.89000000007,242063.07,7,2024-01-03,2025-11-28,73.68,396
U0949,premium,CA,2024-02-24,47,368319.73,192261.36,176058.37,7,2024-01-05,2025-12-28,91.3,673
U0063,gold,AU,2024-06-08,54,466154.8699999999,222341.88999999998,243812.98000000007,7,2024-01-02,2025-12-30,91.3,570
U0829,basic,UK,2024-08-23,53,377009.67999999993,171979.29,205030.39000000004,7,2024-01-31,2025-12-22,86.36,486
U0547,gold,AU,2024-12-09,47,490326.50000000006,250113.20999999996,240213.28999999998,7,2024-01-08,2025-12-28,80.0,384
U0804,basic,CA,2024-10-01,49,484421.32999999996,247380.97999999998,237040.35000000003,7,2024-02-25,2025-12-23,85.71,448
U0424,premium,CA,2024-04-20,48,357383.66000000003,168822.57,188561.08999999997,7,2024-01-11,2025-12-17,91.3,606
U0694,gold,AU,2024-05-28,58,391454.9,152154.71999999997,239300.18,7,2024-01-03,2025-12-18,80.95,569
U0265,basic,UK,2024-10-28,55,530313.5200000001,308647.19,221666.33000000002,7,2024-01-09,2025-12-23,86.36,421
U0586,basic,US,2024-03-03,44,411179.95,237677.80000000002,173502.15,7,2024-01-02,2025-12-31,75.0,668
U0319,gold,CA,2024-01-28,51,393778.6899999998,198067.16,195711.53000000003,7,2024-01-21,2025-12-26,85.71,698
U0528,gold,AU,2024-11-05,61,597199.4499999998,277730.79,319468.66,7,2024-01-13,2025-12-18,95.83,408
U0851,gold,UK,2024-04-25,42,393058.6699999999,258665.94,134392.72999999998,7,2024-02-17,2025-12-07,80.0,591
U0875,premium,CA,2024-03-19,38,305337.59,183601.83999999997,121735.74999999997,7,2024-01-31,2025-12-17,75.0,638
U0276,basic,AU,2024-07-24,51,424537.0900000001,213216.04,211321.05,7,2024-01-01,2025-12-15,91.3,509
U0730,basic,AU,2024-09-25,43,335513.83999999997,128044.93999999999,207468.9,7,2024-01-08,2025-12-31,64.71,462
U0922,premium,AU,2024-10-10,54,415393.6400000001,169413.64000000004,245979.99999999994,7,2024-01-19,2025-12-18,86.36,434
U0144,premium,AU,2024-04-12,67,600380.2600000001,345606.25,254774.00999999998,7,2024-01-08,2025-12-16,95.83,613
U0482,premium,AU,2024-11-06,45,413537.4799999999,182047.57,231489.91,7,2024-01-24,2025-12-29,75.0,418
U0204,premium,CA,2024-08-02,49,447405.74000000005,279594.48,167811.25999999998,7,2024-01-09,2025-12-23,95.83,508
U0014,basic,UK,2024-06-25,52,386011.51999999996,157650.05,228361.47,7,2024-02-28,2025-12-14,90.91,537
U0153,premium,AU,2024-02-25,42,382138.64,221752.93999999997,160385.69999999998,7,2024-01-03,2025-12-06,75.0,650
U0495,basic,UK,2024-10-13,45,403524.37000000005,162967.38,240556.99,7,2024-02-04,2025-12-01,95.65,414
U0355,basic,US,2024-01-19,48,465566.35,199524.72999999998,266041.62,7,2024-01-26,2025-12-20,86.36,701
U0193,premium,CA,2024-05-26,70,574667.11,306025.09,268642.02,7,2024-01-14,2025-12-18,95.83,571
U0255,gold,AU,2024-04-23,59,510784.8300000001,214134.2,296650.63,7,2024-01-13,2025-12-23,80.95,609
U0041,basic,US,2024-01-25,56,401074.11,240431.66999999998,160642.43999999997,7,2024-01-02,2025-12-25,85.71,700
U0026,gold,CA,2024-11-21,55,414235.69000000006,217074.21999999997,197161.47,7,2024-01-04,2025-12-22,80.0,396
U0886,basic,CA,2024-12-28,61,438223.37,244180.89999999997,194042.47,7,2024-01-06,2025-12-29,91.3,366
U0353,premium,AU,2024-09-30,44,314520.66000000003,170517.12999999998,144003.53,7,2024-01-09,2025-11-21,85.71,417
U0084,premium,CA,2024-08-04,44,413050.12000000005,132474.25999999998,280575.86,7,2024-01-03,2025-12-21,85.71,504
U0375,premium,CA,2024-02-24,43,375308.3500000001,169971.49000000002,205336.86,7,2024-01-06,2025-10-31,76.47,615
U0693,basic,US,2024-03-13,41,300885.33999999997,148918.62000000002,151966.72,7,2024-01-15,2025-11-08,73.68,605
U0352,gold,UK,2024-02-11,48,335341.1700000001,144824.63999999998,190516.52999999997,7,2024-02-05,2025-11-20,77.78,648
U0661,premium,US,2024-11-24,56,413090.8399999999,193373.75999999998,219717.07999999996,7,2024-01-25,2025-12-29,91.3,400
U0066,basic,CA,2024-05-06,40,353164.8900000001,231028.94999999998,122135.94,7,2024-01-16,2025-12-13,80.95,586
U0652,basic,CA,2024-09-17,44,365650.9899999999,133618.05,232032.93999999997,7,2024-01-11,2025-12-15,80.0,454
U0023,basic,UK,2024-07-08,56,518098.5999999999,248382.6,269716.0,7,2024-01-04,2025-12-28,95.83,538
U0645,basic,CA,2024-09-08,46,385211.89000000013,183762.82,201449.07,7,2024-01-02,2025-12-12,90.91,460
